file_name,label
train_2496.wav,Crying
train_2497.wav,Non-canonical
train_2498.wav,Canonical
train_2499.wav,Non-canonical
train_2500.wav,Non-canonical
train_2501.wav,Canonical
train_2502.wav,Junk
train_2503.wav,Non-canonical
train_2504.wav,Junk
train_2505.wav,Non-canonical
train_2506.wav,Non-canonical
train_2507.wav,Junk
train_2508.wav,Non-canonical
train_2509.wav,Non-canonical
train_2510.wav,Non-canonical
train_2511.wav,Non-canonical
train_2512.wav,Junk
train_2513.wav,Junk
train_2514.wav,Canonical
train_2515.wav,Junk
train_2516.wav,Junk
train_2517.wav,Junk
train_2518.wav,Junk
train_2519.wav,Junk
train_2520.wav,Non-canonical
train_2521.wav,Non-canonical
train_2522.wav,Non-canonical
train_2523.wav,Junk
train_2524.wav,Junk
train_2525.wav,Canonical
train_2526.wav,Junk
train_2527.wav,Non-canonical
train_2528.wav,Non-canonical
train_2529.wav,Canonical
train_2530.wav,Non-canonical
train_2531.wav,Non-canonical
train_2532.wav,Junk
train_2533.wav,Junk
train_2534.wav,Junk
train_2535.wav,Non-canonical
train_2536.wav,Junk
train_2537.wav,Junk
train_2538.wav,Non-canonical
train_2539.wav,Non-canonical
train_2540.wav,Junk
train_2541.wav,Junk
train_2542.wav,Junk
train_2543.wav,Junk
train_2544.wav,Junk
train_2545.wav,Canonical
train_2546.wav,Non-canonical
train_2547.wav,Laughing
train_2548.wav,Non-canonical
train_2549.wav,Canonical
train_2550.wav,Non-canonical
train_2551.wav,Non-canonical
train_2552.wav,Junk
train_2553.wav,Canonical
train_2554.wav,Crying
train_2555.wav,Non-canonical
train_2556.wav,Non-canonical
train_2557.wav,Junk
train_2558.wav,Junk
train_2559.wav,Non-canonical
train_2560.wav,Non-canonical
train_2561.wav,Canonical
train_2562.wav,Non-canonical
train_2563.wav,Junk
train_2564.wav,Junk
train_2565.wav,Canonical
train_2566.wav,Junk
train_2567.wav,Junk
train_2568.wav,Junk
train_2569.wav,Non-canonical
train_2570.wav,Canonical
train_2571.wav,Non-canonical
train_2572.wav,Junk
train_2573.wav,Non-canonical
train_2574.wav,Canonical
train_2575.wav,Laughing
train_2576.wav,Junk
train_2577.wav,Non-canonical
train_2578.wav,Non-canonical
train_2579.wav,Non-canonical
train_2580.wav,Canonical
train_2581.wav,Non-canonical
train_2582.wav,Non-canonical
train_2583.wav,Junk
train_2584.wav,Canonical
train_2585.wav,Non-canonical
train_2586.wav,Non-canonical
train_2587.wav,Canonical
train_2588.wav,Junk
train_2589.wav,Junk
train_2590.wav,Junk
train_2591.wav,Junk
train_2592.wav,Non-canonical
train_2593.wav,Junk
train_2594.wav,Non-canonical
train_2595.wav,Canonical
train_2596.wav,Canonical
train_2597.wav,Junk
train_2598.wav,Junk
train_2599.wav,Non-canonical
train_2600.wav,Non-canonical
train_2601.wav,Canonical
train_2602.wav,Junk
train_2603.wav,Junk
train_2604.wav,Junk
train_2605.wav,Junk
train_2606.wav,Canonical
train_2607.wav,Junk
train_2608.wav,Junk
train_2609.wav,Canonical
train_2610.wav,Non-canonical
train_2611.wav,Non-canonical
train_2612.wav,Junk
train_2613.wav,Non-canonical
train_2614.wav,Junk
train_2615.wav,Junk
train_2616.wav,Junk
train_2617.wav,Crying
train_2618.wav,Junk
train_2619.wav,Non-canonical
train_2620.wav,Canonical
train_2621.wav,Canonical
train_2622.wav,Junk
train_2623.wav,Non-canonical
train_2624.wav,Canonical
train_2625.wav,Non-canonical
train_2626.wav,Junk
train_2627.wav,Junk
train_2628.wav,Junk
train_2629.wav,Non-canonical
train_2630.wav,Non-canonical
train_2631.wav,Crying
train_2632.wav,Junk
train_2633.wav,Junk
train_2634.wav,Junk
train_2635.wav,Non-canonical
train_2636.wav,Junk
train_2637.wav,Junk
train_2638.wav,Crying
train_2639.wav,Junk
train_2640.wav,Junk
train_2641.wav,Junk
train_2642.wav,Non-canonical
train_2643.wav,Junk
train_2644.wav,Junk
train_2645.wav,Junk
train_2646.wav,Junk
train_2647.wav,Junk
train_2648.wav,Non-canonical
train_2649.wav,Non-canonical
train_2650.wav,Non-canonical
train_2651.wav,Non-canonical
train_2652.wav,Crying
train_2653.wav,Non-canonical
train_2654.wav,Canonical
train_2655.wav,Junk
train_2656.wav,Non-canonical
train_2657.wav,Junk
train_2658.wav,Canonical
train_2659.wav,Junk
train_2660.wav,Junk
train_2661.wav,Junk
train_2662.wav,Junk
train_2663.wav,Junk
train_2664.wav,Non-canonical
train_2665.wav,Non-canonical
train_2666.wav,Canonical
train_2667.wav,Non-canonical
train_2668.wav,Junk
train_2669.wav,Non-canonical
train_2670.wav,Junk
train_2671.wav,Non-canonical
train_2672.wav,Junk
train_2673.wav,Non-canonical
train_2674.wav,Non-canonical
train_2675.wav,Non-canonical
train_2676.wav,Junk
train_2677.wav,Junk
train_2678.wav,Non-canonical
train_2679.wav,Junk
train_2680.wav,Non-canonical
train_2681.wav,Junk
train_2682.wav,Junk
train_2683.wav,Non-canonical
train_2684.wav,Junk
train_2685.wav,Junk
train_2686.wav,Non-canonical
train_2687.wav,Non-canonical
train_2688.wav,Canonical
train_2689.wav,Junk
train_2690.wav,Junk
train_2691.wav,Non-canonical
train_2692.wav,Junk
train_2693.wav,Non-canonical
train_2694.wav,Canonical
train_2695.wav,Junk
train_2696.wav,Non-canonical
train_2697.wav,Junk
train_2698.wav,Non-canonical
train_2699.wav,Junk
train_2700.wav,Junk
train_2701.wav,Non-canonical
train_2702.wav,Junk
train_2703.wav,Junk
train_2704.wav,Junk
train_2705.wav,Junk
train_2706.wav,Crying
train_2707.wav,Crying
train_2708.wav,Junk
train_2709.wav,Crying
train_2710.wav,Crying
train_2711.wav,Junk
train_2712.wav,Junk
train_2713.wav,Junk
train_2714.wav,Junk
train_2715.wav,Junk
train_2716.wav,Junk
train_2717.wav,Canonical
train_2718.wav,Junk
train_2719.wav,Junk
train_2720.wav,Junk
train_2721.wav,Crying
train_2722.wav,Laughing
train_2723.wav,Junk
train_2724.wav,Crying
train_2725.wav,Canonical
train_2726.wav,Junk
train_2727.wav,Junk
train_2728.wav,Junk
train_2729.wav,Non-canonical
train_2730.wav,Junk
train_2731.wav,Non-canonical
train_2732.wav,Canonical
train_2733.wav,Canonical
train_2734.wav,Non-canonical
train_2735.wav,Junk
train_2736.wav,Non-canonical
train_2737.wav,Non-canonical
train_2738.wav,Junk
train_2739.wav,Non-canonical
train_2740.wav,Junk
train_2741.wav,Non-canonical
train_2742.wav,Junk
train_2743.wav,Canonical
train_2744.wav,Non-canonical
train_2745.wav,Non-canonical
train_2746.wav,Junk
train_2747.wav,Non-canonical
train_2748.wav,Junk
train_2749.wav,Canonical
train_2750.wav,Non-canonical
train_2751.wav,Non-canonical
train_2752.wav,Junk
train_2753.wav,Non-canonical
train_2754.wav,Junk
train_2755.wav,Non-canonical
train_2756.wav,Junk
train_2757.wav,Non-canonical
train_2758.wav,Crying
train_2759.wav,Canonical
train_2760.wav,Junk
train_2761.wav,Junk
train_2762.wav,Crying
train_2763.wav,Junk
train_2764.wav,Junk
train_2765.wav,Junk
train_2766.wav,Junk
train_2767.wav,Junk
train_2768.wav,Crying
train_2769.wav,Junk
train_2770.wav,Junk
train_2771.wav,Non-canonical
train_2772.wav,Non-canonical
train_2773.wav,Crying
train_2774.wav,Junk
train_2775.wav,Junk
train_2776.wav,Non-canonical
train_2777.wav,Non-canonical
train_2778.wav,Canonical
train_2779.wav,Junk
train_2780.wav,Canonical
train_2781.wav,Junk
train_2782.wav,Crying
train_2783.wav,Junk
train_2784.wav,Non-canonical
train_2785.wav,Junk
train_2786.wav,Crying
train_2787.wav,Non-canonical
train_2788.wav,Junk
train_2789.wav,Junk
train_2790.wav,Junk
train_2791.wav,Canonical
train_2792.wav,Non-canonical
train_2793.wav,Junk
train_2794.wav,Junk
train_2795.wav,Non-canonical
train_2796.wav,Non-canonical
train_2797.wav,Junk
train_2798.wav,Non-canonical
train_2799.wav,Canonical
train_2800.wav,Junk
train_2801.wav,Canonical
train_2802.wav,Non-canonical
train_2803.wav,Junk
train_2804.wav,Crying
train_2805.wav,Junk
train_2806.wav,Junk
train_2807.wav,Non-canonical
train_2808.wav,Non-canonical
train_2809.wav,Non-canonical
train_2810.wav,Junk
train_2811.wav,Non-canonical
train_2812.wav,Non-canonical
train_2813.wav,Non-canonical
train_2814.wav,Non-canonical
train_2815.wav,Junk
train_2816.wav,Non-canonical
train_2817.wav,Non-canonical
train_2818.wav,Junk
train_2819.wav,Canonical
train_2820.wav,Non-canonical
train_2821.wav,Junk
train_2822.wav,Canonical
train_2823.wav,Junk
train_2824.wav,Canonical
train_2825.wav,Non-canonical
train_2826.wav,Crying
train_2827.wav,Non-canonical
train_2828.wav,Canonical
train_2829.wav,Junk
train_2830.wav,Non-canonical
train_2831.wav,Non-canonical
train_2832.wav,Junk
train_2833.wav,Junk
train_2834.wav,Junk
train_2835.wav,Junk
train_2836.wav,Junk
train_2837.wav,Junk
train_2838.wav,Junk
train_2839.wav,Junk
train_2840.wav,Junk
train_2841.wav,Non-canonical
train_2842.wav,Canonical
train_2843.wav,Junk
train_2844.wav,Junk
train_2845.wav,Junk
train_2846.wav,Junk
train_2847.wav,Non-canonical
train_2848.wav,Junk
train_2849.wav,Junk
train_2850.wav,Junk
train_2851.wav,Non-canonical
train_2852.wav,Canonical
train_2853.wav,Junk
train_2854.wav,Non-canonical
train_2855.wav,Junk
train_2856.wav,Junk
train_2857.wav,Non-canonical
train_2858.wav,Junk
train_2859.wav,Junk
train_2860.wav,Non-canonical
train_2861.wav,Canonical
train_2862.wav,Junk
train_2863.wav,Junk
train_2864.wav,Non-canonical
train_2865.wav,Crying
train_2866.wav,Canonical
train_2867.wav,Junk
train_2868.wav,Non-canonical
train_2869.wav,Junk
train_2870.wav,Canonical
train_2871.wav,Junk
train_2872.wav,Junk
train_2873.wav,Junk
train_2874.wav,Junk
train_2875.wav,Junk
train_2876.wav,Junk
train_2877.wav,Junk
train_2878.wav,Junk
train_2879.wav,Junk
train_2880.wav,Junk
train_2881.wav,Junk
train_2882.wav,Junk
train_2883.wav,Junk
train_2884.wav,Non-canonical
train_2885.wav,Non-canonical
train_2886.wav,Non-canonical
train_2887.wav,Crying
train_2888.wav,Junk
train_2889.wav,Junk
train_2890.wav,Junk
train_2891.wav,Junk
train_2892.wav,Junk
train_2893.wav,Canonical
train_2894.wav,Junk
train_2895.wav,Junk
train_2896.wav,Junk
train_2897.wav,Junk
train_2898.wav,Non-canonical
train_2899.wav,Non-canonical
train_2900.wav,Junk
train_2901.wav,Junk
train_2902.wav,Junk
train_2903.wav,Canonical
train_2904.wav,Junk
train_2905.wav,Junk
train_2906.wav,Non-canonical
train_2907.wav,Junk
train_2908.wav,Non-canonical
train_2909.wav,Non-canonical
train_2910.wav,Non-canonical
train_2911.wav,Junk
train_2912.wav,Junk
train_2913.wav,Junk
train_2914.wav,Junk
train_2915.wav,Canonical
train_2916.wav,Junk
train_2917.wav,Non-canonical
train_2918.wav,Junk
train_2919.wav,Non-canonical
train_2920.wav,Non-canonical
train_2921.wav,Non-canonical
train_2922.wav,Non-canonical
train_2923.wav,Non-canonical
train_2924.wav,Canonical
train_2925.wav,Canonical
train_2926.wav,Non-canonical
train_2927.wav,Non-canonical
train_2928.wav,Non-canonical
train_2929.wav,Junk
train_2930.wav,Junk
train_2931.wav,Junk
train_2932.wav,Junk
train_2933.wav,Junk
train_2934.wav,Canonical
train_2935.wav,Non-canonical
train_2936.wav,Non-canonical
train_2937.wav,Canonical
train_2938.wav,Crying
train_2939.wav,Canonical
train_2940.wav,Junk
train_2941.wav,Junk
train_2942.wav,Junk
train_2943.wav,Non-canonical
train_2944.wav,Junk
train_2945.wav,Non-canonical
train_2946.wav,Junk
train_2947.wav,Canonical
train_2948.wav,Canonical
train_2949.wav,Junk
train_2950.wav,Non-canonical
train_2951.wav,Junk
train_2952.wav,Junk
train_2953.wav,Junk
train_2954.wav,Junk
train_2955.wav,Junk
train_2956.wav,Junk
train_2957.wav,Non-canonical
train_2958.wav,Non-canonical
train_2959.wav,Non-canonical
train_2960.wav,Crying
train_2961.wav,Junk
train_2962.wav,Junk
train_2963.wav,Junk
train_2964.wav,Non-canonical
train_2965.wav,Junk
train_2966.wav,Crying
train_2967.wav,Non-canonical
train_2968.wav,Junk
train_2969.wav,Non-canonical
train_2970.wav,Non-canonical
train_2971.wav,Junk
train_2972.wav,Junk
train_2973.wav,Junk
train_2974.wav,Non-canonical
train_2975.wav,Non-canonical
train_2976.wav,Non-canonical
train_2977.wav,Non-canonical
train_2978.wav,Non-canonical
train_2979.wav,Junk
train_2980.wav,Non-canonical
train_2981.wav,Non-canonical
train_2982.wav,Junk
train_2983.wav,Junk
train_2984.wav,Non-canonical
train_2985.wav,Canonical
train_2986.wav,Junk
train_2987.wav,Non-canonical
train_2988.wav,Canonical
train_2989.wav,Non-canonical
train_2990.wav,Non-canonical
train_2991.wav,Non-canonical
train_2992.wav,Junk
train_2993.wav,Non-canonical
train_2994.wav,Junk
train_2995.wav,Junk
train_2996.wav,Non-canonical
train_2997.wav,Non-canonical
train_2998.wav,Junk
train_2999.wav,Canonical
train_3000.wav,Junk
train_3001.wav,Non-canonical
train_3002.wav,Junk
train_3003.wav,Non-canonical
train_3004.wav,Junk
train_3005.wav,Junk
train_3006.wav,Crying
train_3007.wav,Junk
train_3008.wav,Non-canonical
train_3009.wav,Crying
train_3010.wav,Junk
train_3011.wav,Junk
train_3012.wav,Non-canonical
train_3013.wav,Non-canonical
train_3014.wav,Non-canonical
train_3015.wav,Junk
train_3016.wav,Junk
train_3017.wav,Junk
train_3018.wav,Junk
train_3019.wav,Non-canonical
train_3020.wav,Junk
train_3021.wav,Junk
train_3022.wav,Non-canonical
train_3023.wav,Crying
train_3024.wav,Junk
train_3025.wav,Junk
train_3026.wav,Non-canonical
train_3027.wav,Junk
train_3028.wav,Junk
train_3029.wav,Non-canonical
train_3030.wav,Non-canonical
train_3031.wav,Junk
train_3032.wav,Canonical
train_3033.wav,Non-canonical
train_3034.wav,Non-canonical
train_3035.wav,Junk
train_3036.wav,Non-canonical
train_3037.wav,Junk
train_3038.wav,Junk
train_3039.wav,Non-canonical
train_3040.wav,Non-canonical
train_3041.wav,Non-canonical
train_3042.wav,Junk
train_3043.wav,Non-canonical
train_3044.wav,Junk
train_3045.wav,Junk
train_3046.wav,Junk
train_3047.wav,Non-canonical
train_3048.wav,Junk
train_3049.wav,Canonical
train_3050.wav,Junk
train_3051.wav,Canonical
train_3052.wav,Non-canonical
train_3053.wav,Canonical
train_3054.wav,Junk
train_3055.wav,Non-canonical
train_3056.wav,Non-canonical
train_3057.wav,Junk
train_3058.wav,Junk
train_3059.wav,Junk
train_3060.wav,Junk
train_3061.wav,Canonical
train_3062.wav,Junk
train_3063.wav,Junk
train_3064.wav,Junk
train_3065.wav,Crying
train_3066.wav,Junk
train_3067.wav,Non-canonical
train_3068.wav,Crying
train_3069.wav,Junk
train_3070.wav,Non-canonical
train_3071.wav,Crying
train_3072.wav,Junk
train_3073.wav,Canonical
train_3074.wav,Non-canonical
train_3075.wav,Canonical
train_3076.wav,Non-canonical
train_3077.wav,Junk
train_3078.wav,Canonical
train_3079.wav,Junk
train_3080.wav,Junk
train_3081.wav,Non-canonical
train_3082.wav,Junk
train_3083.wav,Non-canonical
train_3084.wav,Junk
train_3085.wav,Junk
train_3086.wav,Non-canonical
train_3087.wav,Non-canonical
train_3088.wav,Junk
train_3089.wav,Non-canonical
train_3090.wav,Non-canonical
train_3091.wav,Non-canonical
train_3092.wav,Junk
train_3093.wav,Canonical
train_3094.wav,Junk
train_3095.wav,Non-canonical
train_3096.wav,Non-canonical
train_3097.wav,Crying
train_3098.wav,Non-canonical
train_3099.wav,Junk
train_3100.wav,Canonical
train_3101.wav,Non-canonical
train_3102.wav,Non-canonical
train_3103.wav,Junk
train_3104.wav,Junk
train_3105.wav,Non-canonical
train_3106.wav,Junk
train_3107.wav,Laughing
train_3108.wav,Canonical
train_3109.wav,Junk
train_3110.wav,Non-canonical
train_3111.wav,Non-canonical
train_3112.wav,Canonical
train_3113.wav,Junk
train_3114.wav,Junk
train_3115.wav,Non-canonical
train_3116.wav,Non-canonical
train_3117.wav,Non-canonical
train_3118.wav,Junk
train_3119.wav,Non-canonical
train_3120.wav,Junk
train_3121.wav,Canonical
train_3122.wav,Non-canonical
train_3123.wav,Non-canonical
train_3124.wav,Junk
train_3125.wav,Non-canonical
train_3126.wav,Junk
train_3127.wav,Junk
train_3128.wav,Non-canonical
train_3129.wav,Junk
train_3130.wav,Crying
train_3131.wav,Non-canonical
train_3132.wav,Non-canonical
train_3133.wav,Non-canonical
train_3134.wav,Non-canonical
train_3135.wav,Junk
train_3136.wav,Junk
train_3137.wav,Non-canonical
train_3138.wav,Canonical
train_3139.wav,Junk
train_3140.wav,Canonical
train_3141.wav,Crying
train_3142.wav,Canonical
train_3143.wav,Non-canonical
train_3144.wav,Non-canonical
train_3145.wav,Non-canonical
train_3146.wav,Non-canonical
train_3147.wav,Junk
train_3148.wav,Junk
train_3149.wav,Junk
train_3150.wav,Junk
train_3151.wav,Non-canonical
train_3152.wav,Non-canonical
train_3153.wav,Junk
train_3154.wav,Non-canonical
train_3155.wav,Junk
train_3156.wav,Non-canonical
train_3157.wav,Junk
train_3158.wav,Crying
train_3159.wav,Junk
train_3160.wav,Junk
train_3161.wav,Non-canonical
train_3162.wav,Non-canonical
train_3163.wav,Junk
train_3164.wav,Crying
train_3165.wav,Junk
train_3166.wav,Non-canonical
train_3167.wav,Non-canonical
train_3168.wav,Non-canonical
train_3169.wav,Non-canonical
train_3170.wav,Junk
train_3171.wav,Junk
train_3172.wav,Junk
train_3173.wav,Non-canonical
train_3174.wav,Junk
train_3175.wav,Non-canonical
train_3176.wav,Non-canonical
train_3177.wav,Canonical
train_3178.wav,Non-canonical
train_3179.wav,Junk
train_3180.wav,Laughing
train_3181.wav,Non-canonical
train_3182.wav,Non-canonical
train_3183.wav,Junk
train_3184.wav,Junk
train_3185.wav,Junk
train_3186.wav,Junk
train_3187.wav,Non-canonical
train_3188.wav,Crying
train_3189.wav,Junk
train_3190.wav,Non-canonical
train_3191.wav,Junk
train_3192.wav,Junk
train_3193.wav,Junk
train_3194.wav,Canonical
train_3195.wav,Junk
train_3196.wav,Canonical
train_3197.wav,Non-canonical
train_3198.wav,Canonical
train_3199.wav,Canonical
train_3200.wav,Junk
train_3201.wav,Non-canonical
train_3202.wav,Canonical
train_3203.wav,Junk
train_3204.wav,Non-canonical
train_3205.wav,Non-canonical
train_3206.wav,Non-canonical
train_3207.wav,Junk
train_3208.wav,Non-canonical
train_3209.wav,Junk
train_3210.wav,Junk
train_3211.wav,Junk
train_3212.wav,Junk
train_3213.wav,Junk
train_3214.wav,Non-canonical
train_3215.wav,Junk
train_3216.wav,Non-canonical
train_3217.wav,Canonical
train_3218.wav,Non-canonical
train_3219.wav,Non-canonical
train_3220.wav,Junk
train_3221.wav,Non-canonical
train_3222.wav,Junk
train_3223.wav,Non-canonical
train_3224.wav,Canonical
train_3225.wav,Non-canonical
train_3226.wav,Canonical
train_3227.wav,Junk
train_3228.wav,Non-canonical
train_3229.wav,Junk
train_3230.wav,Junk
train_3231.wav,Junk
train_3232.wav,Non-canonical
train_3233.wav,Non-canonical
train_3234.wav,Junk
train_3235.wav,Junk
train_3236.wav,Non-canonical
train_3237.wav,Non-canonical
train_3238.wav,Non-canonical
train_3239.wav,Non-canonical
train_3240.wav,Junk
train_3241.wav,Non-canonical
train_3242.wav,Non-canonical
train_3243.wav,Junk
train_3244.wav,Non-canonical
train_3245.wav,Non-canonical
train_3246.wav,Non-canonical
train_3247.wav,Junk
train_3248.wav,Junk
train_3249.wav,Junk
train_3250.wav,Crying
train_3251.wav,Junk
train_3252.wav,Non-canonical
train_3253.wav,Crying
train_3254.wav,Non-canonical
train_3255.wav,Non-canonical
train_3256.wav,Canonical
train_3257.wav,Non-canonical
train_3258.wav,Non-canonical
train_3259.wav,Junk
train_3260.wav,Junk
train_3261.wav,Junk
train_3262.wav,Non-canonical
train_3263.wav,Junk
train_3264.wav,Non-canonical
train_3265.wav,Crying
train_3266.wav,Non-canonical
train_3267.wav,Non-canonical
train_3268.wav,Junk
train_3269.wav,Junk
train_3270.wav,Canonical
train_3271.wav,Canonical
train_3272.wav,Junk
train_3273.wav,Junk
train_3274.wav,Non-canonical
train_3275.wav,Junk
train_3276.wav,Canonical
train_3277.wav,Junk
train_3278.wav,Junk
train_3279.wav,Junk
train_3280.wav,Non-canonical
train_3281.wav,Crying
train_3282.wav,Crying
train_3283.wav,Non-canonical
train_3284.wav,Non-canonical
train_3285.wav,Junk
train_3286.wav,Canonical
train_3287.wav,Junk
train_3288.wav,Canonical
train_3289.wav,Junk
train_3290.wav,Canonical
train_3291.wav,Junk
train_3292.wav,Junk
train_3293.wav,Junk
train_3294.wav,Junk
train_3295.wav,Canonical
train_3296.wav,Non-canonical
train_3297.wav,Junk
train_3298.wav,Non-canonical
train_3299.wav,Junk
train_3300.wav,Junk
train_3301.wav,Non-canonical
train_3302.wav,Non-canonical
train_3303.wav,Junk
train_3304.wav,Junk
train_3305.wav,Junk
train_3306.wav,Non-canonical
train_3307.wav,Junk
train_3308.wav,Crying
train_3309.wav,Canonical
train_3310.wav,Junk
train_3311.wav,Crying
train_3312.wav,Junk
train_3313.wav,Crying
train_3314.wav,Junk
train_3315.wav,Junk
train_3316.wav,Junk
train_3317.wav,Canonical
train_3318.wav,Junk
train_3319.wav,Canonical
train_3320.wav,Canonical
train_3321.wav,Non-canonical
train_3322.wav,Junk
train_3323.wav,Junk
train_3324.wav,Non-canonical
train_3325.wav,Junk
train_3326.wav,Junk
train_3327.wav,Junk
train_3328.wav,Non-canonical
train_3329.wav,Junk
train_3330.wav,Canonical
train_3331.wav,Non-canonical
train_3332.wav,Non-canonical
train_3333.wav,Non-canonical
train_3334.wav,Non-canonical
train_3335.wav,Non-canonical
train_3336.wav,Canonical
train_3337.wav,Junk
train_3338.wav,Non-canonical
train_3339.wav,Non-canonical
train_3340.wav,Non-canonical
train_3341.wav,Junk
train_3342.wav,Non-canonical
train_3343.wav,Junk
train_3344.wav,Non-canonical
train_3345.wav,Junk
train_3346.wav,Non-canonical
train_3347.wav,Non-canonical
train_3348.wav,Junk
train_3349.wav,Crying
train_3350.wav,Junk
train_3351.wav,Junk
train_3352.wav,Non-canonical
train_3353.wav,Junk
train_3354.wav,Non-canonical
train_3355.wav,Junk
train_3356.wav,Non-canonical
train_3357.wav,Laughing
train_3358.wav,Non-canonical
train_3359.wav,Junk
train_3360.wav,Junk
train_3361.wav,Canonical
train_3362.wav,Junk
train_3363.wav,Junk
train_3364.wav,Junk
train_3365.wav,Crying
train_3366.wav,Junk
train_3367.wav,Canonical
train_3368.wav,Junk
train_3369.wav,Canonical
train_3370.wav,Non-canonical
train_3371.wav,Junk
train_3372.wav,Junk
train_3373.wav,Junk
train_3374.wav,Non-canonical
train_3375.wav,Junk
train_3376.wav,Junk
train_3377.wav,Junk
train_3378.wav,Non-canonical
train_3379.wav,Junk
train_3380.wav,Junk
train_3381.wav,Non-canonical
train_3382.wav,Junk
train_3383.wav,Non-canonical
train_3384.wav,Junk
train_3385.wav,Junk
train_3386.wav,Non-canonical
train_3387.wav,Junk
train_3388.wav,Junk
train_3389.wav,Junk
train_3390.wav,Junk
train_3391.wav,Non-canonical
train_3392.wav,Junk
train_3393.wav,Canonical
train_3394.wav,Non-canonical
train_3395.wav,Canonical
train_3396.wav,Junk
train_3397.wav,Junk
train_3398.wav,Non-canonical
train_3399.wav,Non-canonical
train_3400.wav,Non-canonical
train_3401.wav,Junk
train_3402.wav,Non-canonical
train_3403.wav,Non-canonical
train_3404.wav,Non-canonical
train_3405.wav,Non-canonical
train_3406.wav,Canonical
train_3407.wav,Non-canonical
train_3408.wav,Non-canonical
train_3409.wav,Canonical
train_3410.wav,Non-canonical
train_3411.wav,Non-canonical
train_3412.wav,Junk
train_3413.wav,Non-canonical
train_3414.wav,Junk
train_3415.wav,Non-canonical
train_3416.wav,Non-canonical
train_3417.wav,Canonical
train_3418.wav,Junk
train_3419.wav,Canonical
train_3420.wav,Laughing
train_3421.wav,Non-canonical
train_3422.wav,Non-canonical
train_3423.wav,Junk
train_3424.wav,Junk
train_3425.wav,Junk
train_3426.wav,Junk
train_3427.wav,Junk
train_3428.wav,Junk
train_3429.wav,Non-canonical
train_3430.wav,Non-canonical
train_3431.wav,Junk
train_3432.wav,Non-canonical
train_3433.wav,Non-canonical
train_3434.wav,Canonical
train_3435.wav,Junk
train_3436.wav,Non-canonical
train_3437.wav,Junk
train_3438.wav,Junk
train_3439.wav,Non-canonical
train_3440.wav,Crying
train_3441.wav,Non-canonical
train_3442.wav,Junk
train_3443.wav,Junk
train_3444.wav,Junk
train_3445.wav,Non-canonical
train_3446.wav,Junk
train_3447.wav,Junk
train_3448.wav,Non-canonical
train_3449.wav,Non-canonical
train_3450.wav,Non-canonical
train_3451.wav,Junk
train_3452.wav,Junk
train_3453.wav,Junk
train_3454.wav,Non-canonical
train_3455.wav,Junk
train_3456.wav,Junk
train_3457.wav,Junk
train_3458.wav,Non-canonical
train_3459.wav,Junk
train_3460.wav,Non-canonical
train_3461.wav,Crying
train_3462.wav,Laughing
train_3463.wav,Junk
train_3464.wav,Non-canonical
train_3465.wav,Laughing
train_3466.wav,Junk
train_3467.wav,Crying
train_3468.wav,Non-canonical
train_3469.wav,Junk
train_3470.wav,Junk
train_3471.wav,Junk
train_3472.wav,Crying
train_3473.wav,Junk
train_3474.wav,Junk
train_3475.wav,Non-canonical
train_3476.wav,Non-canonical
train_3477.wav,Junk
train_3478.wav,Canonical
train_3479.wav,Junk
train_3480.wav,Junk
train_3481.wav,Junk
train_3482.wav,Junk
train_3483.wav,Non-canonical
train_3484.wav,Junk
train_3485.wav,Junk
train_3486.wav,Junk
train_3487.wav,Non-canonical
train_3488.wav,Junk
train_3489.wav,Non-canonical
train_3490.wav,Non-canonical
train_3491.wav,Non-canonical
train_3492.wav,Junk
train_3493.wav,Junk
train_3494.wav,Canonical
train_3495.wav,Non-canonical
train_3496.wav,Non-canonical
train_3497.wav,Junk
train_3498.wav,Canonical
train_3499.wav,Junk
train_3500.wav,Canonical
train_3501.wav,Junk
train_3502.wav,Non-canonical
train_3503.wav,Junk
train_3504.wav,Junk
train_3505.wav,Junk
train_3506.wav,Junk
train_3507.wav,Crying
train_3508.wav,Non-canonical
train_3509.wav,Non-canonical
train_3510.wav,Non-canonical
train_3511.wav,Non-canonical
train_3512.wav,Non-canonical
train_3513.wav,Non-canonical
train_3514.wav,Canonical
train_3515.wav,Canonical
train_3516.wav,Non-canonical
train_3517.wav,Canonical
train_3518.wav,Crying
train_3519.wav,Junk
train_3520.wav,Junk
train_3521.wav,Canonical
train_3522.wav,Junk
train_3523.wav,Junk
train_3524.wav,Junk
train_3525.wav,Junk
train_3526.wav,Non-canonical
train_3527.wav,Crying
train_3528.wav,Non-canonical
train_3529.wav,Junk
train_3530.wav,Junk
train_3531.wav,Canonical
train_3532.wav,Non-canonical
train_3533.wav,Canonical
train_3534.wav,Junk
train_3535.wav,Junk
train_3536.wav,Non-canonical
train_3537.wav,Junk
train_3538.wav,Junk
train_3539.wav,Crying
train_3540.wav,Junk
train_3541.wav,Non-canonical
train_3542.wav,Non-canonical
train_3543.wav,Non-canonical
train_3544.wav,Junk
train_3545.wav,Non-canonical
train_3546.wav,Canonical
train_3547.wav,Non-canonical
train_3548.wav,Non-canonical
train_3549.wav,Junk
train_3550.wav,Non-canonical
train_3551.wav,Canonical
train_3552.wav,Junk
train_3553.wav,Canonical
train_3554.wav,Junk
train_3555.wav,Junk
train_3556.wav,Junk
